Date;AG;AI;AR;BE;BL;BS;FR;GE;GL;GR;JU;LU;NE;NW;OW;SG;SH;SO;SZ;TG;TI;UR;VD;VS;ZG;ZH;CH;Hospitalized_ZH;Hospitalized_CH;AG_diff;AG_pc;AG_diff_pc;AI_diff;AI_pc;AI_diff_pc;AR_diff;AR_pc;AR_diff_pc;BE_diff;BE_pc;BE_diff_pc;BL_diff;BL_pc;BL_diff_pc;BS_diff;BS_pc;BS_diff_pc;FR_diff;FR_pc;FR_diff_pc;GE_diff;GE_pc;GE_diff_pc;GL_diff;GL_pc;GL_diff_pc;GR_diff;GR_pc;GR_diff_pc;JU_diff;JU_pc;JU_diff_pc;LU_diff;LU_pc;LU_diff_pc;NE_diff;NE_pc;NE_diff_pc;NW_diff;NW_pc;NW_diff_pc;OW_diff;OW_pc;OW_diff_pc;SG_diff;SG_pc;SG_diff_pc;SH_diff;SH_pc;SH_diff_pc;SO_diff;SO_pc;SO_diff_pc;SZ_diff;SZ_pc;SZ_diff_pc;TG_diff;TG_pc;TG_diff_pc;TI_diff;TI_pc;TI_diff_pc;UR_diff;UR_pc;UR_diff_pc;VD_diff;VD_pc;VD_diff_pc;VS_diff;VS_pc;VS_diff_pc;ZG_diff;ZG_pc;ZG_diff_pc;ZH_diff;ZH_pc;ZH_diff_pc;CH_diff;CH_pc;CH_diff_pc
2020-10-30;7429;321;732;12798;2646;2488;9213;21201;451;2440;1862;4794;4889;462;414;7959;656;2410;2993;3029;7256;423;25846;13560;1674;21907;159853;239;2621;389;0.010953883;0.000573571;18;0.019882317;0.001114896;40;0.013252707;0.000724192;764;0.012365492;0.000738181;120;0.009183291;0.000416476;85;0.012774304;0.000436421;790;0.028906794;0.002478711;1366;0.042808769;0.002758208;23;0.011162537;0.000569265;133;0.012299689;0.000670434;116;0.025361283;0.001579972;324;0.01170533;0.000791099;278;0.027471848;0.001562114;33;0.010688754;0.000763482;14;0.010940514;0.000369969;485;0.015676673;0.000955294;40;0.008000878;0.000487858;153;0.00882157;0.000560042;116;0.018804385;0.000728803;156;0.010955902;0.000564252;346;0.020535287;0.000979218;42;0.011610353;0.001152801;1165;0.032342066;0.001457808;804;0.039423762;0.002337515;66;0.013198042;0.000520353;1019;0.014403327;0.000669968;8885;0.01871506;0.001040226
2020-10-31;7796;;;13584;2789;2576;9900;21966;;2465;1985;5064;5106;473;;8127;;;3142;3176;7660;;26711;14029;1776;22964;166696;237;2733;367;0.011495016;0.000541133;;0.019882317;;;0.013252707;;786;0.013124929;0.000759437;143;0.009679591;0.0004963;88;0.013226128;0.000451824;687;0.031062332;0.002155538;765;0.044353446;0.001544678;;0.011162537;;25;0.01242571;0.000126021;123;0.027036598;0.001675316;270;0.012364579;0.000659249;217;0.028691196;0.001219348;11;0.010943248;0.000254494;;0.010940514;;168;0.016007579;0.000330906;;0.008000878;;;0.00882157;;149;0.019740521;0.000936135;147;0.011487601;0.000531699;404;0.021678652;0.001143365;;0.011610353;;865;0.033424472;0.001082407;469;0.040787312;0.00136355;102;0.014002223;0.000804182;1057;0.01509828;0.000694952;6843;0.019516216;0.000801156
2020-11-01;8081;;;14263;2936;2653;10417;22330;;2498;2129;5203;5231;504;;8222;;;3142;3228;7892;;27534;14346;1814;23863;171693;258;2874;285;0.011915241;0.000420226;;0.019882317;;;0.013252707;;679;0.013780983;0.000656053;147;0.010189774;0.000510183;77;0.013621474;0.000395346;517;0.032684476;0.001622144;364;0.04508843;0.000734984;;0.011162537;;33;0.012592059;0.000166348;144;0.028997943;0.001961345;139;0.01270397;0.000339391;125;0.029393585;0.000702389;31;0.011660459;0.000717211;;0.010940514;;95;0.016194699;0.000187119;;0.008000878;;;0.00882157;;0;0.019740521;0;52;0.011675685;0.000188084;232;0.022335238;0.000656586;;0.011610353;;823;0.034454323;0.001029851;317;0.041708944;0.000921632;38;0.01430182;0.000299597;899;0.01568935;0.000591071;4997;0.020101248;0.000585032
2020-11-02;8331;354;819;14844;3093;2723;10925;23038;511;2604;2220;5361;5562;518;433;8917;768;;3384;3371;8225;486;29130;15195;1845;24291;179358;286;3178;250;0.01228386;0.000368619;33;0.021926293;0.002043976;87;0.014827823;0.001575117;581;0.014342348;0.000561365;157;0.010734663;0.000544889;70;0.01398088;0.000359406;508;0.034278381;0.001593906;708;0.046518014;0.001429584;60;0.012647576;0.001485038;106;0.013126389;0.000534331;91;0.030237404;0.001239461;158;0.013089753;0.000385783;331;0.031253512;0.001859927;14;0.01198436;0.000323902;19;0.011442615;0.000502101;695;0.017563626;0.001368927;112;0.009366882;0.001366004;;0.00882157;;242;0.021260956;0.001520435;143;0.012192916;0.000517231;333;0.023277665;0.000942427;63;0.013339555;0.001729202;1596;0.036451457;0.001997134;849;0.044177291;0.002468346;31;0.014546229;0.000244408;428;0.01597075;0.0002814;7665;0.020998641;0.000897393
2020-11-03;8806;365;851;15399;3251;2800;11569;24128;546;2739;2395;5676;5844;539;455;9433;781;2899;3481;3577;8480;486;30505;15876;1895;24750;187526;324;3378;475;0.012984236;0.000700376;11;0.022607618;0.000681325;32;0.015407177;0.000579353;555;0.014878592;0.000536244;158;0.011283023;0.00054836;77;0.014376226;0.000395346;644;0.036299002;0.00202062;1090;0.048718927;0.002200913;35;0.013513848;0.000866272;135;0.013806905;0.000680516;175;0.032620984;0.002383579;315;0.013858877;0.000769124;282;0.032838102;0.00158459;21;0.012470213;0.000485852;22;0.012023995;0.00058138;516;0.01857998;0.001016354;13;0.009525436;0.000158554;489;0.010611507;0.001789937;97;0.021870386;0.00060943;206;0.012938019;0.000745103;255;0.023999343;0.000721678;0;0.013339555;0;1375;0.038172046;0.001720589;681;0.046157201;0.00197991;50;0.014940435;0.000394207;459;0.016272532;0.000301781;8168;0.021954923;0.000956282
2020-11-04;9301;389;892;16171;3340;2907;12374;25460;574;2867;2603;6000;6195;585;468;9888;838;3066;3577;3746;8858;529;31887;16416;1967;25848;196746;336;3498;495;0.013714102;0.000729866;24;0.024094147;0.001486528;41;0.016149473;0.000742296;772;0.015624502;0.00074591;89;0.011591909;0.000308886;107;0.014925603;0.000549377;805;0.038824777;0.002525775;1332;0.051408483;0.002689556;28;0.014206866;0.000693018;128;0.014452135;0.00064523;208;0.035454038;0.002833054;324;0.014649975;0.000791099;351;0.034810411;0.001972309;46;0.013534461;0.001064248;13;0.012367538;0.000343543;455;0.019476184;0.000896204;57;0.010220634;0.000695198;167;0.011222794;0.000611287;96;0.022473534;0.000603148;169;0.013549293;0.000611273;378;0.025069125;0.001069782;43;0.014519803;0.001180249;1382;0.039901395;0.001729348;540;0.047727174;0.001569973;72;0.015508093;0.000567658;1098;0.01699444;0.000721909;9220;0.02303437;0.001079447
2020-11-05;9758;401;945;17149;3521;3013;13249;26643;604;2967;2666;6275;6510;603;486;10210;883;3234;3684;3982;9310;541;33132;16959;2062;27048;205835;326;3568;457;0.014387938;0.000673836;12;0.024837411;0.000743264;53;0.017109027;0.000959554;978;0.01656945;0.000944949;181;0.012220094;0.000628184;106;0.015469846;0.000544243;875;0.041570185;0.002745408;1183;0.053797181;0.002388697;30;0.014949385;0.000742519;100;0.01495622;0.000504086;63;0.036312126;0.000858089;275;0.015321433;0.000671457;315;0.036580432;0.001770021;18;0.013950906;0.000416445;18;0.012843212;0.000475675;322;0.02011042;0.000634237;45;0.010769475;0.000548841;168;0.011837742;0.000614948;107;0.023145792;0.000672258;236;0.014402905;0.000853613;452;0.026348336;0.00127921;12;0.014849175;0.000329372;1245;0.04145931;0.001557915;543;0.049305869;0.001578695;95;0.016257086;0.000748993;1200;0.017783412;0.000788971;9089;0.02409848;0.00106411
2020-11-06;10156;401;987;17988;3623;3076;13924;27579;623;3106;2776;6497;6786;629;518;10675;928;3414;3765;4129;9682;554;34304;17417;2133;28690;214360;330;3597;398;0.014974779;0.000586841;0;0.024837411;0;42;0.017869428;0.000760401;839;0.017380096;0.000810646;102;0.012574098;0.000354004;63;0.015793311;0.000323465;675;0.043688071;0.002117886;936;0.055687139;0.001889958;19;0.015419647;0.000470262;139;0.015656899;0.000700679;110;0.037810376;0.00149825;222;0.015863482;0.000542049;276;0.038131307;0.001550875;26;0.014552437;0.000601532;32;0.013688856;0.000845644;465;0.021026321;0.000915901;45;0.011318315;0.000548841;180;0.012496614;0.000658872;81;0.023654698;0.000508906;147;0.014934605;0.000531699;372;0.027401137;0.001052801;13;0.015205995;0.000356819;1172;0.042925877;0.001466567;458;0.050637438;0.00133157;71;0.016816859;0.000559774;1642;0.018862987;0.001079576;8525;0.025096559;0.000998079
2020-11-07;10520;;;18632;3739;3152;14633;28232;;3207;2810;6688;6986;657;;10806;;;3863;4202;10052;;35146;17681;2183;29130;219744;323;3644;364;0.015511488;0.000536709;;0.024837411;;;0.017869428;;644;0.018002332;0.000622236;116;0.012976691;0.000402593;76;0.016183523;0.000390212;709;0.045912636;0.002224565;653;0.057005668;0.001318529;;0.015419647;;101;0.016166026;0.000509126;34;0.038273471;0.000463095;191;0.016329839;0.000466358;200;0.03925513;0.001123823;28;0.015200241;0.000647803;;0.013688856;;131;0.021284349;0.000258028;;0.011318315;;;0.012496614;;98;0.024270411;0.000615713;73;0.015198646;0.000264041;370;0.028448278;0.001047141;;0.015205995;;842;0.043979503;0.001053626;264;0.05140498;0.000767542;50;0.017211066;0.000394207;440;0.019152277;0.000289289;5384;0.0257269;0.000630341
2020-11-08;10648;;;19233;3783;3224;15060;28569;;3287;2899;6791;7090;668;;10881;;;3863;4251;10238;;35889;17872;2238;29998;223907;332;3770;128;0.015700221;0.000188733;;0.024837411;;;0.017869428;;601;0.018583022;0.000580689;44;0.013129399;0.000152708;72;0.016553197;0.000369674;427;0.047252396;0.001339759;337;0.057686134;0.000680466;;0.015419647;;80;0.016569294;0.000403268;89;0.039485692;0.00121222;103;0.016581331;0.000251491;104;0.039839518;0.000584388;11;0.015454735;0.000254494;;0.013688856;;75;0.021432075;0.000147726;;0.011318315;;;0.012496614;;0;0.024270411;0;49;0.015375879;0.000177233;186;0.028974679;0.000526401;;0.015205995;;743;0.044909247;0.000929744;191;0.051960286;0.000555305;55;0.017644694;0.000433627;868;0.019722966;0.000570689;4163;0.02621429;0.00048739
2020-11-09;10840;436;1025;19581;3839;3267;15373;29523;661;3339;2967;6952;7334;680;588;11488;1025;3813;3958;4370;10389;589;37243;18425;2276;30472;230453;359;3910;192;0.015983321;0.000283099;35;0.027005265;0.002167854;38;0.01855741;0.000687982;348;0.018919261;0.000336239;56;0.013323754;0.000194355;43;0.016773975;0.000220778;313;0.048234467;0.000982072;954;0.059612437;0.001926304;38;0.016360171;0.000940524;52;0.016831419;0.000262125;68;0.040411882;0.000926191;161;0.016974438;0.000393108;244;0.041210582;0.001371064;12;0.015732365;0.00027763;70;0.015538701;0.001849845;607;0.02262767;0.001195595;97;0.012501372;0.001183057;399;0.013957115;0.001460501;95;0.024867276;0.000596865;119;0.015806302;0.000430423;151;0.029402026;0.000427347;35;0.016166662;0.000960668;1354;0.046603558;0.001694311;553;0.053568054;0.001607768;38;0.017944291;0.000299597;474;0.02003461;0.000311644;6546;0.026980674;0.000766384
2020-11-10;11294;446;1047;20025;3987;3363;15967;30401;677;3444;3023;7190;7560;707;593;11901;1056;3902;3982;4534;10712;599;38542;18851;2313;31187;237303;380;4031;454;0.016652733;0.000669412;10;0.027624652;0.000619387;22;0.018955716;0.000398305;444;0.019348256;0.000428995;148;0.013837408;0.000513653;96;0.017266874;0.000492899;594;0.050098207;0.00186374;878;0.061385283;0.001772846;16;0.016756181;0.00039601;105;0.017360709;0.00052929;56;0.041174628;0.000762745;238;0.017555554;0.000581116;226;0.042480502;0.00126992;27;0.016357032;0.000624667;5;0.015670833;0.000132132;413;0.023441147;0.000813477;31;0.012879462;0.00037809;89;0.014282891;0.000325776;24;0.025018063;0.000150787;164;0.016399491;0.000593188;323;0.030316152;0.000914126;10;0.016441139;0.000274476;1299;0.048229045;0.001625487;426;0.054806588;0.001238534;37;0.018236004;0.000291713;715;0.020504705;0.000470095;6850;0.027782649;0.000801975
2020-11-11;11619;460;1102;20695;4128;3458;16564;31203;719;3571;3072;7408;7768;714;616;12256;1105;4071;4053;4744;11194;614;39551;19193;2369;32206;244453;374;3992;325;0.017131938;0.000479205;14;0.028491793;0.000867142;55;0.019951479;0.000995763;670;0.019995613;0.000647357;141;0.014326767;0.000489359;95;0.017754639;0.000487765;597;0.05197136;0.001873153;802;0.06300467;0.001619387;42;0.017795708;0.001039527;127;0.018000897;0.000640189;49;0.04184203;0.000667402;218;0.018087836;0.000532282;208;0.043649277;0.001168776;7;0.016518983;0.000161951;23;0.01627864;0.000607806;355;0.024140383;0.000699236;49;0.013477089;0.000597627;169;0.014901499;0.000618608;71;0.025464141;0.000446078;210;0.017159061;0.000759571;482;0.031680265;0.001364114;15;0.016852853;0.000411715;1009;0.049491644;0.001262599;342;0.055800904;0.000994316;56;0.018677515;0.000441512;1019;0.021174673;0.000669968;7150;0.028619748;0.000837098
2020-11-12;11949;464;1129;21298;4259;3608;17072;31850;737;3649;3160;7629;7939;733;633;12576;1159;4214;4113;4876;11530;628;40497;19513;2425;33019;250659;361;3955;330;0.017618515;0.000486577;4;0.028739548;0.000247755;27;0.020440309;0.000488829;603;0.020578235;0.000582622;131;0.01478142;0.000454653;150;0.018524794;0.000770155;508;0.053565265;0.001593906;647;0.064311084;0.001306414;18;0.01824122;0.000445511;78;0.018394084;0.000393187;88;0.04304063;0.0011986;221;0.018627444;0.000539607;171;0.044610146;0.000960868;19;0.016958564;0.000439581;17;0.016727888;0.000449248;320;0.02477068;0.000630297;54;0.014135698;0.000658609;143;0.015424936;0.000523438;60;0.025841108;0.000376967;132;0.017636506;0.000477444;336;0.032631183;0.000950917;14;0.01723712;0.000384267;946;0.050675409;0.001183765;320;0.056731258;0.000930354;56;0.019119027;0.000441512;813;0.021709201;0.000534528;6206;0.029346326;0.000726578
2020-11-13;12284;471;1161;21832;4389;3751;17512;32390;752;3727;3220;7864;8108;744;664;12918;1200;4354;4190;4947;11876;643;41355;19815;2506;33804;256477;360;3935;335;0.018112464;0.000493949;7;0.029173119;0.000433571;32;0.021019662;0.000579353;534;0.021094189;0.000515953;130;0.015232602;0.000451182;143;0.019259008;0.000734214;440;0.054945813;0.001380548;540;0.065401445;0.001090361;15;0.018612479;0.00037126;78;0.018787271;0.000393187;60;0.043857857;0.000817227;235;0.019201235;0.000573791;169;0.045559776;0.00094963;11;0.017213058;0.000254494;31;0.017547105;0.000819217;342;0.02544431;0.00067363;41;0.014635753;0.000500055;140;0.015937392;0.000512456;77;0.026324883;0.000483775;71;0.017893313;0.000256807;346;0.033610401;0.000979218;15;0.017648835;0.000411715;858;0.051749057;0.001073647;302;0.05760928;0.000878022;81;0.019757642;0.000638615;785;0.02222532;0.000516119;5818;0.030027478;0.000681152
2020-11-14;12548;;;22404;4537;3870;17863;32746;;3806;3257;8035;8251;758;;13031;;;4237;5019;12221;;41990;19995;2561;34526;260900;339;3924;264;0.018501726;0.000389262;;0.029173119;;;0.021019662;;572;0.021646858;0.000552669;148;0.015746255;0.000513653;119;0.019869998;0.00061099;351;0.056047114;0.001101301;356;0.066120275;0.00071883;;0.018612479;;79;0.019185498;0.000398228;37;0.044361814;0.000503957;171;0.019618759;0.000417524;143;0.046363309;0.000803533;14;0.017536959;0.000323902;;0.017547105;;113;0.025666884;0.000222574;;0.014635753;;;0.015937392;;47;0.026620174;0.000295291;72;0.018153737;0.000260424;345;0.03458679;0.000976388;;0.017648835;;635;0.052543656;0.000794599;180;0.058132605;0.000523324;55;0.020191269;0.000433627;722;0.022700017;0.000474698;4423;0.030545308;0.00051783
2020-11-15;12651;;;22869;4625;3964;18018;32922;;3862;3289;8108;8302;770;;13107;;;4237;5073;12480;706;42358;20115;2608;35130;263796;347;4025;103;0.018653597;0.000151871;;0.029173119;;;0.021019662;;465;0.022096143;0.000449285;88;0.016051671;0.000305416;94;0.020352628;0.00048263;155;0.056533444;0.000486329;176;0.066475652;0.000355377;;0.018612479;;56;0.019467786;0.000282288;32;0.044797668;0.000435854;73;0.019797;0.000178241;51;0.046649884;0.000286575;12;0.017814589;0.00027763;;0.017547105;;76;0.02581658;0.000149696;;0.014635753;;;0.015937392;;0;0.026620174;0;54;0.018349055;0.000195318;259;0.035319788;0.000732999;63;0.019378036;0.001729202;368;0.053004148;0.000460492;120;0.058481487;0.000348883;47;0.020561823;0.000370554;604;0.023097133;0.000397116;2896;0.030884362;0.000339054
2020-11-16;12878;481;1219;23110;4697;4041;18228;33367;786;3912;3316;8288;8484;789;713;13641;1299;4628;4321;5220;12610;719;43139;20438;2644;35501;268469;375;4091;227;0.018988303;0.000334706;10;0.029792505;0.000619387;58;0.02206974;0.001050078;241;0.022328999;0.000232855;72;0.016301556;0.000249885;77;0.020747974;0.000395346;210;0.057192342;0.000658898;445;0.06737419;0.000898538;34;0.019454001;0.000841522;50;0.019719829;0.000252043;27;0.04516542;0.000367752;180;0.020236499;0.000439499;182;0.047672563;0.001022679;19;0.01825417;0.000439581;49;0.018841997;0.001294892;534;0.026868388;0.001051808;99;0.015843202;0.00120745;274;0.016940343;0.00100295;84;0.027147928;0.000527754;147;0.018880755;0.000531699;130;0.035687703;0.000367914;13;0.019734856;0.000356819;781;0.053981443;0.000977294;323;0.059420564;0.000939076;36;0.020845652;0.000283829;371;0.023341056;0.000243924;4673;0.031431462;0.000547099
2020-11-17;13285;485;1255;23449;4881;4151;18456;33798;796;3997;3369;8513;8642;798;748;14044;1316;4725;4355;5332;12826;750;43793;20717;2701;36368;273550;379;4044;407;0.019588415;0.000600112;4;0.03004026;0.000247755;36;0.022721512;0.000651772;339;0.022656542;0.000327544;184;0.016940152;0.000638596;110;0.021312755;0.00056478;228;0.057907717;0.000715375;431;0.068244459;0.000870269;10;0.019701507;0.000247506;85;0.020148302;0.000428473;53;0.045887304;0.000721884;225;0.020785874;0.000549374;158;0.048560383;0.00088782;9;0.018462393;0.000208222;35;0.019766919;0.000924923;403;0.027662169;0.000793781;17;0.016050542;0.00020734;97;0.017295402;0.000355059;34;0.027361543;0.000213615;112;0.019285859;0.000405104;216;0.036299007;0.000611304;31;0.020585733;0.000850877;654;0.054799817;0.000818375;279;0.060231716;0.000811153;57;0.021295048;0.000449396;867;0.023911088;0.000570032;5081;0.032026328;0.000594867
2020-11-18;13624;487;1292;24009;5023;4290;18772;34135;814;4080;3396;8683;8798;807;756;14374;1375;4888;4415;5495;13119;774;44345;20875;2766;37335;278727;392;3932;339;0.020088262;0.000499847;2;0.030164138;0.000123877;37;0.023391389;0.000669877;560;0.023197617;0.000541075;142;0.017432982;0.00049283;139;0.022026432;0.000713677;316;0.058899201;0.000991485;337;0.068924925;0.000680466;18;0.020147019;0.000445511;83;0.020566693;0.000418391;27;0.046255057;0.000367752;170;0.021200956;0.000415083;156;0.049436965;0.000876582;9;0.018670615;0.000208222;8;0.01997833;0.000211411;330;0.028312163;0.000649994;59;0.016770133;0.000719591;163;0.017892047;0.000596646;60;0.02773851;0.000376967;163;0.01987543;0.000589571;293;0.03712823;0.000829223;24;0.021244476;0.000658743;552;0.055490556;0.000690738;158;0.060691079;0.000459362;65;0.021807517;0.000512469;967;0.024546868;0.000635779;5177;0.032632434;0.000606106
2020-11-19;13993;490;1321;24425;5171;4395;19072;34442;831;4155;3439;8870;8873;822;783;14674;1440;5017;4498;5599;13374;779;44857;20890;2835;38121;283166;372;3799;369;0.020632344;0.000544082;3;0.030349954;0.000185816;29;0.023916428;0.000525039;416;0.023599558;0.000401941;148;0.017946636;0.000513653;105;0.02256554;0.000539108;300;0.059840484;0.000941283;307;0.069544815;0.00061989;17;0.02056778;0.000420761;75;0.020944757;0.000378064;43;0.046840736;0.000585679;187;0.021657547;0.000456591;75;0.049858398;0.000421434;15;0.019017653;0.000347037;27;0.020691842;0.000713512;300;0.028903066;0.000590904;65;0.017562903;0.00079277;129;0.018364239;0.000472192;83;0.028259982;0.000521471;104;0.020251599;0.000376168;255;0.037849908;0.000721678;5;0.021381714;0.000137238;512;0.05613124;0.000640685;15;0.060734689;4.36104E-05;69;0.022351522;0.000544005;786;0.025063644;0.000516776;4439;0.033152138;0.000519703
2020-11-20;;495;1358;24861;5307;4505;19247;;846;4265;3471;;8966;835;810;15014;1492;5165;4559;5605;13623;818;45280;21086;2883;38849;286645;371;3739;;0.020632344;;5;0.030659647;0.000309693;37;0.024586306;0.000669877;436;0.024020824;0.000421265;136;0.018418641;0.000472006;110;0.02313032;0.00056478;175;0.060389566;0.000549082;;0.069544815;;15;0.020939039;0.00037126;110;0.021499251;0.000554494;32;0.047276591;0.000435854;;0.021657547;;93;0.050380976;0.000522578;13;0.019318418;0.000300766;27;0.021405354;0.000713512;340;0.029572757;0.000669691;52;0.018197119;0.000634216;148;0.018905979;0.00054174;61;0.028643232;0.00038325;6;0.020273301;2.1702E-05;249;0.038554606;0.000704698;39;0.022452172;0.001070458;423;0.056660556;0.000529316;196;0.061304531;0.000569842;48;0.022729961;0.000378438;728;0.025542286;0.000478643;3479;0.033559447;0.00040731
2020-11-21;;;;25327;5452;4600;19383;;;4385;3511;;9032;842;;15103;;;4614;;13902;;45601;;2943;;288524;;3740;;0.020632344;;;0.030659647;;;0.024586306;;466;0.024471075;0.000450252;145;0.018921883;0.000503242;95;0.023618085;0.000487765;136;0.06081628;0.000426715;;0.069544815;;;0.020939039;;120;0.022104154;0.000604903;40;0.047821409;0.000544818;;0.021657547;;66;0.050751837;0.000370862;7;0.019480369;0.000161951;;0.021405354;;89;0.029748058;0.000175301;;0.018197119;;;0.018905979;;55;0.028988785;0.000345553;;0.020273301;;279;0.039344207;0.000789601;;0.022452172;;321;0.057062235;0.000401679;;0.061304531;;60;0.023203009;0.000473048;;0.025542286;;1879;0.033779435;0.000219987
2020-11-22;;;;25671;5551;4707;19477;;;4449;3529;;;853;;15142;;;4614;;14129;;;;2982;;289566;;3728;;0.020632344;;;0.030659647;;;0.024586306;;344;0.02480345;0.000332375;99;0.019265476;0.000343593;107;0.024167462;0.000549377;94;0.061111216;0.000294935;;0.069544815;;;0.020939039;;64;0.022426769;0.000322615;18;0.048066577;0.000245168;;0.021657547;;;0.050751837;;11;0.019734863;0.000254494;;0.021405354;;39;0.029824876;7.68175E-05;;0.018197119;;;0.018905979;;0;0.028988785;0;;0.020273301;;227;0.039986642;0.000642435;;0.022452172;;;0.057062235;;;0.061304531;;39;0.02351049;0.000307481;;0.025542286;;1042;0.033901428;0.000121994
2020-11-23;;;;;;;;;;;;;;;;;1570;;4709;;14269;;;;3025;;289922;;3742;;0.020632344;;;0.030659647;;;0.024586306;;;0.02480345;;;0.019265476;;;0.024167462;;;0.061111216;;;0.069544815;;;0.020939039;;;0.022426769;;;0.048066577;;;0.021657547;;;0.050751837;;;0.019734863;;;0.021405354;;;0.029824876;;78;0.019148443;0.000951324;;0.018905979;;95;0.02958565;0.000596865;;0.020273301;;140;0.040382857;0.000396216;;0.022452172;;;0.057062235;;;0.061304531;;43;0.023849508;0.000339018;;0.025542286;;356;0.033943108;4.16793E-05
